latitude,longitude,valueMedian,value5th,value95th
-16.1529296875,180,1.58122992658877,1.28492697326626,2.12687973092158
-16.21659020822,179.762810919291,1.58122992658877,1.28336301485667,2.12212546705905
-16.266117894201,179.523658017568,1.58122992658877,1.28409596169037,2.12643915512068
-16.393550535614,179.311342656601,1.62546781230025,1.34608929350683,2.12722097013921
-16.4457378034442,179.067616041778,1.67463786014908,1.53088368048088,1.94646941529822
-16.561653799838,178.851382109362,1.67463786014908,1.53189780125293,1.94625762681711
-16.6533087696649,178.648816406322,1.67463786014908,1.53224274422843,1.95004443426989
-16.7741069281329,178.501097394651,1.96718906142458,1.79693959140546,2.28520233493239
-16.914110607613,178.662722495847,1.96718906142458,1.79735008372734,2.28870414483841
-16.9049389730284,178.860599151485,1.67463786014908,1.52974988597336,1.94734266031524
-16.8177889210997,179.053102434588,1.62546781230025,1.34768565216946,2.12945793028645
-16.7110961392806,179.269309128564,1.62546781230025,1.34663882964838,2.12846290609575
-16.8046896905769,179.47428466754,1.62546781230025,1.34908211771956,2.13440538145167
-16.7434991636376,179.715632842493,1.68570606929984,1.40305078525931,2.19336968224415
-16.7109886760652,179.911565717687,1.68570606929984,1.40624434741124,2.19465589524715
-16.5185522986773,179.884741089591,1.63413988535803,1.36178856155852,2.12803847636051
-16.6520818290944,179.674588765032,1.63413988535803,1.36020032019748,2.12697463009412
-16.6404415418768,179.564287918312,1.62546781230025,1.34857015008615,2.12905847069441
-16.4614152244396,179.724185706403,1.63413988535803,1.36314489235731,2.12832817833202
-17.05419921875,177.25751953125,1.92188239054811,1.7327849427607,2.21146602867873
-17.117646591899,177.198691968427,1.92188239054811,1.73040958762673,2.21174472729826
0.791308593749989,127.37265625,0.573827066007963,0.514999701974565,0.678922063642169
24.68505859375,-81.322314453125,1.04255924988828,0.944210545368668,1.22806472874319
24.6337033107322,-81.3732666731927,1.03436352271604,0.937745696391201,1.21569486887665
24.8462890625,-80.7994140625,0.884105954541824,0.811475836778116,1.02877433470411
24.94111328125,-80.62568359375,1.02367167240181,0.938489505298239,1.1910137719777
-31.62724609375,129.56884765625,2.02298894337241,1.88129822815395,2.27690053906803
-31.6486253404027,129.319763478084,2.02298894337241,1.88289531805772,2.27698240982741
-31.6803980521454,129.072040885685,2.02298894337241,1.88226069376369,2.2754045313782
-31.7539369088228,128.835280124599,2.02298894337241,1.88213031770803,2.27621111302771
-31.8588875586354,128.608376265875,2.02298894337241,1.88297600063201,2.27842399917853
-31.9511950628838,128.37619463633,2.04571043978376,1.90354391223009,2.30120462639825
-32.0387191842447,128.142016225326,2.06056207396563,1.91932550311532,2.30109883014898
-32.1027765429766,127.900938660813,2.06056207396563,1.91880948042561,2.30134597428067
-32.1578396202494,127.657162333837,2.06056207396563,1.91912979559983,2.30215579215902
-32.2329264236062,127.418704849237,2.06056207396563,1.91839531048848,2.300171772871
-32.2842358413155,127.174888367751,2.06711054124101,1.91008968560674,2.33561737468877
-32.3041718932454,126.92593200473,2.06711054124101,1.90950619311676,2.33544016188868
-32.302281126448,126.676451657095,2.06711054124101,1.91127572726085,2.33734546087667
-32.2813130322668,126.42733253092,1.91289340368741,1.76839841281589,2.16214720986612
-32.2603449380855,126.178213404745,1.91289340368741,1.7680291400271,2.16219558353936
-32.2943058345772,125.931760934251,1.93293604457263,1.79477807167221,2.16655232688595
-32.4175758867307,125.715279987914,1.93293604457263,1.79536368369204,2.1679852056881
-32.5400114022044,125.497531326326,1.93293604457263,1.79454345463261,2.16643309073522
