latitude,longitude,valueMedian,value5th,value95th
-16.1529296875,180,1.70944850252485,1.57769889514105,1.94602933336879
-16.21659020822,179.762810919291,1.70944850252485,1.57615232658359,1.943901193977
-16.266117894201,179.523658017568,1.70944850252485,1.5755166042252,1.94414179118907
-16.393550535614,179.311342656601,1.71215744901461,1.58774121109901,1.9320472259279
-16.4457378034442,179.067616041778,1.72161082844125,1.61377601824128,1.91168199058214
-16.561653799838,178.851382109362,1.72161082844125,1.61372698828735,1.90976745072025
-16.6533087696649,178.648816406322,1.72161082844125,1.61297684679891,1.91069134566162
-16.7741069281329,178.501097394651,2.02236798195774,1.89512649908213,2.24626227392492
-16.914110607613,178.662722495847,2.02236798195774,1.89504316071485,2.24583027434054
-16.9049389730284,178.860599151485,1.72161082844125,1.61373372100803,1.91178501695411
-16.8177889210997,179.053102434588,1.71215744901461,1.5867029093317,1.93201393497772
-16.7110961392806,179.269309128564,1.71215744901461,1.58812768758173,1.93148613370024
-16.8046896905769,179.47428466754,1.71215744901461,1.58659320676794,1.9327620852902
-16.7434991636376,179.715632842493,1.76684309382605,1.63848941799066,1.99281150101552
-16.7109886760652,179.911565717687,1.76684309382605,1.63890831107661,1.99251308305634
-16.5185522986773,179.884741089591,1.71279490735283,1.58923185372006,1.93292799735133
-16.6520818290944,179.674588765032,1.71279490735283,1.58837571436815,1.93139011421324
-16.6404415418768,179.564287918312,1.71215744901461,1.58786655397054,1.93195367111794
-16.4614152244396,179.724185706403,1.71279490735283,1.58871615682003,1.93138963440357
-17.05419921875,177.25751953125,2.00905574421279,1.88722697195072,2.21993662383946
-17.117646591899,177.198691968427,2.00905574421279,1.8873464735302,2.22046188695461
0.791308593749989,127.37265625,0.57900664101361,0.530749887930559,0.665497140852929
24.68505859375,-81.322314453125,1.04444755325931,0.98781317419863,1.14882383694727
24.6337033107322,-81.3732666731927,1.03623698182834,0.979648394473159,1.13828338093343
24.8462890625,-80.7994140625,0.885415373381936,0.835742229490842,0.97567393124492
24.94111328125,-80.62568359375,1.0251877972136,0.967204530976323,1.13020428981273
-31.62724609375,129.56884765625,1.97151262181069,1.86855323603768,2.14810385809736
-31.6486253404027,129.319763478084,1.97151262181069,1.86926975951874,2.14937170528652
-31.6803980521454,129.072040885685,1.97151262181069,1.86850721303945,2.14743837728206
