latitude,longitude,valueMedian,value5th,value95th
-16.1529296875,180,0.610988586887395,0.47857600063926,0.824860072716168
-16.21659020822,179.762810919291,0.610988586887395,0.478967024441124,0.825186726455776
-16.266117894201,179.523658017568,0.610988586887395,0.479938154857308,0.82540364060264
-16.393550535614,179.311342656601,0.57694931254139,0.460016668616711,0.76953377191688
-16.4457378034442,179.067616041778,0.633839501887662,0.497123763481254,0.851465461145903
-16.561653799838,178.851382109362,0.633839501887662,0.497166343830803,0.850606259559568
-16.6533087696649,178.648816406322,0.633839501887662,0.497544535987988,0.85144912574774
-16.7741069281329,178.501097394651,0.633839501887662,0.496911000900229,0.851458437050928
-16.914110607613,178.662722495847,0.633839501887662,0.497490318046239,0.851598360496023
-16.9049389730284,178.860599151485,0.633839501887662,0.496512824640598,0.850741994634546
-16.8177889210997,179.053102434588,0.57694931254139,0.460312087964248,0.771273118775647
-16.7110961392806,179.269309128564,0.57694931254139,0.459912266243481,0.770780674986715
-16.8046896905769,179.47428466754,0.57694931254139,0.46071365473716,0.769984199477586
-16.7434991636376,179.715632842493,0.557983755111634,0.473075882917852,0.716208495010834
-16.7109886760652,179.911565717687,0.557983755111633,0.4730884648256,0.715580480033058
-16.5185522986773,179.884741089591,0.557983755111634,0.472436522968761,0.71599647194908
-16.6520818290944,179.674588765032,0.557983755111633,0.472896057391224,0.715450428076257
-16.6404415418768,179.564287918312,0.57694931254139,0.45988377338678,0.77007873400052
-16.4614152244396,179.724185706403,0.557983755111633,0.47296924532605,0.716655358057772
-17.05419921875,177.25751953125,0.647621370265327,0.523294032437956,0.854477691143051
-17.117646591899,177.198691968427,0.647621370265327,0.524200773395123,0.852888144079248
0.791308593749989,127.37265625,0.440708551575832,0.303116170071393,0.599162071239611
24.68505859375,-81.322314453125,0.502273438138058,0.409020736317693,0.645343278501228
24.6337033107322,-81.3732666731927,0.502273438138058,0.407966756438328,0.64408456890501
24.8462890625,-80.7994140625,0.29066291793263,0.250189401801848,0.37313931476291
24.94111328125,-80.62568359375,0.29066291793263,0.249794769140443,0.373308352895203
-31.62724609375,129.56884765625,0.524858053116587,0.314574628764172,0.754294983946113
-31.6486253404027,129.319763478084,0.524858053116587,0.313670989396542,0.754112678888391
-31.6803980521454,129.072040885685,0.524858053116587,0.313036666796453,0.752743229786709
-31.7539369088228,128.835280124599,0.524858053116587,0.314575797049972,0.755803019786283
-31.8588875586354,128.608376265875,0.524858053116587,0.313584944276323,0.755367801690066
-31.9511950628838,128.37619463633,0.524858053116587,0.313238292319953,0.755490833636747
-32.0387191842447,128.142016225326,0.437250905481957,0.273256823997163,0.626670630000035
-32.1027765429766,127.900938660813,0.437250905481957,0.272458771460704,0.62580414739981
-32.1578396202494,127.657162333837,0.437250905481957,0.272678801628555,0.625910737758626
-32.2329264236062,127.418704849237,0.437250905481957,0.273327041592949,0.625921879527614
-32.2842358413155,127.174888367751,0.406880745085963,0.266813164468989,0.582402988164807
-32.3041718932454,126.92593200473,0.406880745085963,0.266972441359702,0.582593156187925
-32.302281126448,126.676451657095,0.406880745085963,0.266812539663747,0.583087369621516
-32.2813130322668,126.42733253092,0.406880745085963,0.265436736784361,0.580985511746486
-32.2603449380855,126.178213404745,0.406880745085963,0.266452701576306,0.581574821695143
-32.2943058345772,125.931760934251,0.392753944131562,0.260231398032283,0.565846027461633
-32.4175758867307,125.715279987914,0.392753944131562,0.259247416185034,0.565706853058433
-32.5400114022044,125.497531326326,0.392753944131562,0.25875261937268,0.565475680637275
-32.6176843256176,125.260484983246,0.392753944131562,0.258331479907408,0.564621264217785
-32.734458940322,125.039433655811,0.392753944131562,0.258693904397256,0.565065400005409
-32.8512335550264,124.818382328376,0.392753944131562,0.259751858166407,0.564573307794914
-32.9262015175365,124.581440348656,0.385235411254848,0.259898308246224,0.556818226314313
-32.9740810549361,124.337511687981,0.385235411254848,0.259562711051378,0.556630760566723
-33.1180119340831,124.137807349277,0.385235411254848,0.25948867800837,0.555711146907119
-33.338263990048,124.02134983987,0.385235411254848,0.260316660422285,0.556820405759747
-33.5541629208051,123.896160600452,0.385235411254848,0.258992306346129,0.555345757417171
-33.7440133657363,123.73425165173,0.346590907616065,0.239228971678765,0.509976180682998
-33.89724609664,123.540917008483,0.346590907616065,0.239029742448906,0.508633952675562
-33.9375445059509,123.304190306915,0.346590907616065,0.238950233397183,0.509157769562958
-33.9134942183684,123.088191125852,0.346590907616065,0.238815831752422,0.508172053592282
-33.8882268413472,122.843240331704,0.346590907616065,0.238741629422543,0.508808204299923
-33.9201353257678,122.595638554641,0.329667289374177,0.22380120018062,0.49363419705128
-33.9599119891127,122.348823204524,0.329667289374177,0.22375392669948,0.493361601986003
-33.9524093150456,122.120829678009,0.329667289374178,0.224329177706207,0.493851645553442
-33.8576866644973,121.910717864076,0.329667289374177,0.224104818795057,0.494213828731302
-33.8549584932527,121.661195782983,0.329667289374178,0.223632017666516,0.493254545535364
-33.8275967822186,121.412697620477,0.319260305317568,0.215685691054201,0.479339500404147
-33.8449803442982,121.163429770211,0.319260305317568,0.215047351441057,0.478650415015418
-33.8637792928473,120.914137573114,0.319260305317568,0.216260888421004,0.480101739290808
-33.8965313648403,120.666557605432,0.319260305317568,0.21700196131116,0.480024038633354
-33.9601128418587,120.426053264396,0.303880079024735,0.206384712654918,0.45997295845543
-33.9388482722391,120.178614411459,0.303880079024735,0.20694093207746,0.459361145402814
-33.9663062145724,119.930126863677,0.303880079024735,0.207399597774618,0.460816925925836
-34.0585444757924,119.702271729603,0.303880079024735,0.205649110149707,0.459700524655498
