latitude,longitude,valueMedian,value5th,value95th
-16.1529296875,180,2.40832090632292,2.14199268370632,2.90407447426584
-16.21659020822,179.762810919291,2.40832090632292,2.13999518567782,2.8987339248005
-16.266117894201,179.523658017568,2.40832090632292,2.14000739490516,2.89899503865696
-16.393550535614,179.311342656601,2.4309619436181,2.18251495430694,2.87484854145752
-16.4457378034442,179.067616041778,2.52864080996572,2.29292363542544,2.94752960174577
-16.561653799838,178.851382109362,2.52794080996572,2.2925617626632,2.94484690255373
-16.6533087696649,178.648816406322,2.52794080996572,2.29177979515956,2.94656616897198
-16.7741069281329,178.501097394651,2.82066378214257,2.55828176279338,3.29210823180392
-16.914110607613,178.662722495847,2.81786794430867,2.55623197993464,3.28782111242562
-16.9049389730284,178.860599151485,2.52750074308178,2.29250145209816,2.94712839788725
-16.8177889210997,179.053102434588,2.4309619436181,2.18181471691365,2.87191959744515
-16.7110961392806,179.269309128564,2.4309619436181,2.18245957106924,2.8764100181678
-16.8046896905769,179.47428466754,2.4309619436181,2.18436456904212,2.87925562254486
-16.7434991636376,179.715632842493,2.47196156435961,2.23444695440851,2.89848530724441
-16.7109886760652,179.911565717687,2.47196156435961,2.23596110341209,2.89930089211957
-16.5185522986773,179.884741089591,2.42047459021707,2.18791805213198,2.8396884944293
-16.6520818290944,179.674588765032,2.42047459021707,2.19024276650079,2.84051893246281
-16.6404415418768,179.564287918312,2.4309619436181,2.18224671457165,2.87558072443403
-16.4614152244396,179.724185706403,2.42047459021707,2.18887216746171,2.83604697109599
-17.05419921875,177.25751953125,2.82555319755565,2.59305225571523,3.23013397370181
-17.117646591899,177.198691968427,2.82555319755565,2.59395154569254,3.23101626494495
0.791308593749989,127.37265625,1.27543347033134,1.12570975843235,1.51712305646161
24.68505859375,-81.322314453125,1.72840554666983,1.5882899043983,1.97457246857397
24.6337033107322,-81.3732666731927,1.715848710474,1.57719844670526,1.95901242241791
24.8462890625,-80.7994140625,1.36550601813324,1.25573793455506,1.55984476597267
24.94111328125,-80.62568359375,1.50362393056316,1.38420735784296,1.71822347877708
-31.62724609375,129.56884765625,2.72518882364938,2.5149036192359,3.04840276478741
-31.6486253404027,129.319763478084,2.72518882364938,2.5145521604032,3.04989259877496
